
These predictions were generated by MoorDyn (v2.0.02023-09-18) on 31-Jan-2025 at 19:54:57.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        ANCHTEN1        ANCHTEN2        ANCHTEN3
       (s)             (N)             (N)             (N)             (N)             (N)             (N)
   10.8700   1.0598145E+06   1.2427798E+06   1.0483140E+06   8.6424688E+05   1.0416566E+06   8.5206106E+05
   10.8750   1.0597762E+06   1.2428796E+06   1.0482334E+06   8.6420844E+05   1.0417751E+06   8.5195919E+05
   10.8800   1.0597374E+06   1.2429788E+06   1.0481539E+06   8.6416981E+05   1.0418928E+06   8.5185844E+05
   10.8850   1.0596979E+06   1.2430772E+06   1.0480755E+06   8.6413100E+05   1.0420098E+06   8.5175869E+05
   10.8900   1.0596579E+06   1.2431751E+06   1.0479983E+06   8.6409206E+05   1.0421261E+06   8.5166006E+05
   10.8950   1.0596174E+06   1.2432722E+06   1.0479222E+06   8.6405294E+05   1.0422416E+06   8.5156250E+05
   10.9000   1.0595761E+06   1.2433688E+06   1.0478473E+06   8.6401362E+05   1.0423564E+06   8.5146612E+05
   10.9050   1.0595345E+06   1.2434645E+06   1.0477736E+06   8.6397419E+05   1.0424704E+06   8.5137088E+05
   10.9100   1.0594922E+06   1.2435596E+06   1.0477010E+06   8.6393456E+05   1.0425836E+06   8.5127675E+05
   10.9150   1.0594494E+06   1.2436540E+06   1.0476296E+06   8.6389469E+05   1.0426961E+06   8.5118381E+05
   10.9200   1.0594061E+06   1.2437476E+06   1.0475594E+06   8.6385469E+05   1.0428077E+06   8.5109212E+05
   10.9250   1.0593622E+06   1.2438405E+06   1.0474903E+06   8.6381450E+05   1.0429185E+06   8.5100162E+05
   10.9300   1.0593179E+06   1.2439328E+06   1.0474224E+06   8.6377419E+05   1.0430285E+06   8.5091238E+05
   10.9350   1.0592730E+06   1.2440241E+06   1.0473558E+06   8.6373362E+05   1.0431377E+06   8.5082438E+05
   10.9400   1.0592276E+06   1.2441149E+06   1.0472903E+06   8.6369288E+05   1.0432460E+06   8.5073762E+05
   10.9450   1.0591819E+06   1.2442048E+06   1.0472260E+06   8.6365188E+05   1.0433534E+06   8.5065219E+05
   10.9500   1.0591355E+06   1.2442939E+06   1.0471629E+06   8.6361075E+05   1.0434600E+06   8.5056806E+05
   10.9550   1.0590888E+06   1.2443821E+06   1.0471011E+06   8.6356938E+05   1.0435657E+06   8.5048531E+05
   10.9600   1.0590416E+06   1.2444696E+06   1.0470404E+06   8.6352781E+05   1.0436704E+06   8.5040388E+05
   10.9650   1.0589941E+06   1.2445564E+06   1.0469809E+06   8.6348600E+05   1.0437743E+06   8.5032381E+05
   10.9700   1.0589461E+06   1.2446422E+06   1.0469226E+06   8.6344394E+05   1.0438772E+06   8.5024519E+05
   10.9750   1.0588978E+06   1.2447272E+06   1.0468655E+06   8.6340169E+05   1.0439792E+06   8.5016794E+05
   10.9800   1.0588491E+06   1.2448114E+06   1.0468096E+06   8.6335919E+05   1.0440803E+06   8.5009212E+05
   10.9850   1.0588000E+06   1.2448948E+06   1.0467549E+06   8.6331650E+05   1.0441804E+06   8.5001781E+05
   10.9900   1.0587506E+06   1.2449772E+06   1.0467013E+06   8.6327350E+05   1.0442795E+06   8.4994488E+05
   10.9950   1.0587010E+06   1.2450589E+06   1.0466490E+06   8.6323025E+05   1.0443776E+06   8.4987350E+05
   11.0000   1.0586510E+06   1.2451396E+06   1.0465978E+06   8.6318675E+05   1.0444748E+06   8.4980362E+05
   11.0050   1.0586008E+06   1.2452196E+06   1.0465478E+06   8.6314294E+05   1.0445709E+06   8.4973525E+05
   11.0100   1.0585501E+06   1.2452986E+06   1.0464990E+06   8.6309894E+05   1.0446659E+06   8.4966850E+05
   11.0150   1.0584994E+06   1.2453768E+06   1.0464514E+06   8.6305456E+05   1.0447600E+06   8.4960325E+05
   11.0200   1.0584484E+06   1.2454540E+06   1.0464049E+06   8.6300994E+05   1.0448530E+06   8.4953956E+05
   11.0250   1.0583971E+06   1.2455304E+06   1.0463595E+06   8.6296506E+05   1.0449449E+06   8.4947750E+05
   11.0300   1.0583458E+06   1.2456059E+06   1.0463153E+06   8.6291988E+05   1.0450359E+06   8.4941706E+05
   11.0350   1.0582941E+06   1.2456804E+06   1.0462723E+06   8.6287431E+05   1.0451256E+06   8.4935819E+05
   11.0400   1.0582424E+06   1.2457541E+06   1.0462304E+06   8.6282850E+05   1.0452144E+06   8.4930100E+05
   11.0450   1.0581905E+06   1.2458269E+06   1.0461896E+06   8.6278238E+05   1.0453020E+06   8.4924550E+05
   11.0500   1.0581384E+06   1.2458988E+06   1.0461499E+06   8.6273588E+05   1.0453885E+06   8.4919162E+05
   11.0550   1.0580862E+06   1.2459698E+06   1.0461114E+06   8.6268906E+05   1.0454739E+06   8.4913944E+05
   11.0600   1.0580340E+06   1.2460399E+06   1.0460739E+06   8.6264194E+05   1.0455581E+06   8.4908900E+05
   11.0650   1.0579818E+06   1.2461091E+06   1.0460376E+06   8.6259444E+05   1.0456412E+06   8.4904025E+05
   11.0700   1.0579292E+06   1.2461775E+06   1.0460023E+06   8.6254662E+05   1.0457232E+06   8.4899319E+05
   11.0750   1.0578769E+06   1.2462450E+06   1.0459681E+06   8.6249844E+05   1.0458041E+06   8.4894788E+05
   11.0800   1.0578244E+06   1.2463115E+06   1.0459350E+06   8.6244988E+05   1.0458838E+06   8.4890425E+05
   11.0850   1.0577719E+06   1.2463772E+06   1.0459030E+06   8.6240100E+05   1.0459622E+06   8.4886244E+05
   11.0900   1.0577192E+06   1.2464420E+06   1.0458720E+06   8.6235175E+05   1.0460396E+06   8.4882238E+05
   11.0950   1.0576668E+06   1.2465060E+06   1.0458421E+06   8.6230206E+05   1.0461158E+06   8.4878406E+05
   11.1000   1.0576142E+06   1.2465690E+06   1.0458132E+06   8.6225206E+05   1.0461908E+06   8.4874750E+05
   11.1050   1.0575618E+06   1.2466312E+06   1.0457854E+06   8.6220169E+05   1.0462646E+06   8.4871269E+05
   11.1100   1.0575092E+06   1.2466925E+06   1.0457586E+06   8.6215094E+05   1.0463371E+06   8.4867969E+05
   11.1150   1.0574569E+06   1.2467530E+06   1.0457328E+06   8.6209981E+05   1.0464086E+06   8.4864850E+05
   11.1200   1.0574045E+06   1.2468126E+06   1.0457081E+06   8.6204831E+05   1.0464788E+06   8.4861906E+05
   11.1250   1.0573521E+06   1.2468714E+06   1.0456843E+06   8.6199638E+05   1.0465478E+06   8.4859144E+05
   11.1300   1.0572999E+06   1.2469292E+06   1.0456616E+06   8.6194412E+05   1.0466156E+06   8.4856556E+05
   11.1350   1.0572478E+06   1.2469864E+06   1.0456399E+06   8.6189144E+05   1.0466822E+06   8.4854150E+05
   11.1400   1.0571958E+06   1.2470425E+06   1.0456192E+06   8.6183838E+05   1.0467476E+06   8.4851919E+05
   11.1450   1.0571438E+06   1.2470979E+06   1.0455995E+06   8.6178494E+05   1.0468118E+06   8.4849869E+05
   11.1500   1.0570919E+06   1.2471524E+06   1.0455808E+06   8.6173112E+05   1.0468747E+06   8.4848000E+05
   11.1550   1.0570401E+06   1.2472061E+06   1.0455631E+06   8.6167694E+05   1.0469364E+06   8.4846306E+05
   11.1600   1.0569885E+06   1.2472589E+06   1.0455464E+06   8.6162244E+05   1.0469969E+06   8.4844788E+05
   11.1650   1.0569370E+06   1.2473109E+06   1.0455307E+06   8.6156750E+05   1.0470562E+06   8.4843450E+05
   11.1700   1.0568858E+06   1.2473621E+06   1.0455160E+06   8.6151219E+05   1.0471143E+06   8.4842288E+05
   11.1750   1.0568345E+06   1.2474124E+06   1.0455023E+06   8.6145656E+05   1.0471711E+06   8.4841300E+05
   11.1800   1.0567835E+06   1.2474619E+06   1.0454896E+06   8.6140056E+05   1.0472268E+06   8.4840494E+05
   11.1850   1.0567325E+06   1.2475105E+06   1.0454779E+06   8.6134419E+05   1.0472811E+06   8.4839856E+05
   11.1900   1.0566819E+06   1.2475582E+06   1.0454672E+06   8.6128750E+05   1.0473343E+06   8.4839394E+05
   11.1950   1.0566312E+06   1.2476052E+06   1.0454576E+06   8.6123050E+05   1.0473862E+06   8.4839106E+05
   11.2000   1.0565809E+06   1.2476514E+06   1.0454489E+06   8.6117312E+05   1.0474369E+06   8.4838988E+05
   11.2050   1.0565306E+06   1.2476966E+06   1.0454413E+06   8.6111550E+05   1.0474864E+06   8.4839038E+05
   11.2100   1.0564805E+06   1.2477410E+06   1.0454347E+06   8.6105750E+05   1.0475347E+06   8.4839262E+05
   11.2150   1.0564306E+06   1.2477846E+06   1.0454291E+06   8.6099925E+05   1.0475818E+06   8.4839650E+05
   11.2200   1.0563809E+06   1.2478272E+06   1.0454246E+06   8.6094075E+05   1.0476276E+06   8.4840206E+05
   11.2250   1.0563314E+06   1.2478691E+06   1.0454211E+06   8.6088194E+05   1.0476721E+06   8.4840931E+05
   11.2300   1.0562820E+06   1.2479101E+06   1.0454186E+06   8.6082288E+05   1.0477154E+06   8.4841819E+05
   11.2350   1.0562328E+06   1.2479504E+06   1.0454172E+06   8.6076356E+05   1.0477576E+06   8.4842869E+05
   11.2400   1.0561838E+06   1.2479896E+06   1.0454169E+06   8.6070406E+05   1.0477985E+06   8.4844075E+05
   11.2450   1.0561350E+06   1.2480281E+06   1.0454176E+06   8.6064431E+05   1.0478381E+06   8.4845450E+05
   11.2500   1.0560862E+06   1.2480656E+06   1.0454193E+06   8.6058438E+05   1.0478766E+06   8.4846975E+05
   11.2550   1.0560378E+06   1.2481024E+06   1.0454222E+06   8.6052425E+05   1.0479138E+06   8.4848656E+05
   11.2600   1.0559895E+06   1.2481382E+06   1.0454261E+06   8.6046394E+05   1.0479498E+06   8.4850494E+05
   11.2650   1.0559412E+06   1.2481732E+06   1.0454311E+06   8.6040350E+05   1.0479846E+06   8.4852488E+05
   11.2700   1.0558932E+06   1.2482075E+06   1.0454372E+06   8.6034294E+05   1.0480182E+06   8.4854625E+05
   11.2750   1.0558455E+06   1.2482408E+06   1.0454444E+06   8.6028225E+05   1.0480506E+06   8.4856919E+05
   11.2800   1.0557978E+06   1.2482732E+06   1.0454528E+06   8.6022144E+05   1.0480818E+06   8.4859350E+05
   11.2850   1.0557502E+06   1.2483049E+06   1.0454621E+06   8.6016056E+05   1.0481118E+06   8.4861931E+05
   11.2900   1.0557029E+06   1.2483356E+06   1.0454727E+06   8.6009962E+05   1.0481405E+06   8.4864656E+05
   11.2950   1.0556555E+06   1.2483655E+06   1.0454843E+06   8.6003862E+05   1.0481681E+06   8.4867512E+05
   11.3000   1.0556084E+06   1.2483946E+06   1.0454971E+06   8.5997762E+05   1.0481945E+06   8.4870512E+05
   11.3050   1.0555614E+06   1.2484229E+06   1.0455110E+06   8.5991656E+05   1.0482198E+06   8.4873650E+05
   11.3100   1.0555145E+06   1.2484502E+06   1.0455260E+06   8.5985550E+05   1.0482438E+06   8.4876919E+05
   11.3150   1.0554678E+06   1.2484768E+06   1.0455422E+06   8.5979450E+05   1.0482667E+06   8.4880319E+05
   11.3200   1.0554211E+06   1.2485025E+06   1.0455594E+06   8.5973356E+05   1.0482884E+06   8.4883844E+05
   11.3250   1.0553745E+06   1.2485274E+06   1.0455779E+06   8.5967262E+05   1.0483090E+06   8.4887500E+05
   11.3300   1.0553280E+06   1.2485515E+06   1.0455974E+06   8.5961181E+05   1.0483284E+06   8.4891275E+05
   11.3350   1.0552816E+06   1.2485749E+06   1.0456182E+06   8.5955106E+05   1.0483468E+06   8.4895175E+05
   11.3400   1.0552354E+06   1.2485972E+06   1.0456400E+06   8.5949044E+05   1.0483640E+06   8.4899188E+05
   11.3450   1.0551891E+06   1.2486190E+06   1.0456630E+06   8.5942994E+05   1.0483801E+06   8.4903325E+05
   11.3500   1.0551429E+06   1.2486399E+06   1.0456871E+06   8.5936962E+05   1.0483951E+06   8.4907569E+05
   11.3550   1.0550968E+06   1.2486600E+06   1.0457124E+06   8.5930944E+05   1.0484089E+06   8.4911931E+05
   11.3600   1.0550506E+06   1.2486792E+06   1.0457389E+06   8.5924938E+05   1.0484218E+06   8.4916400E+05
   11.3650   1.0550046E+06   1.2486979E+06   1.0457664E+06   8.5918962E+05   1.0484336E+06   8.4920975E+05
   11.3700   1.0549586E+06   1.2487156E+06   1.0457952E+06   8.5913000E+05   1.0484442E+06   8.4925650E+05
   11.3750   1.0549126E+06   1.2487326E+06   1.0458250E+06   8.5907062E+05   1.0484539E+06   8.4930431E+05
   11.3800   1.0548666E+06   1.2487489E+06   1.0458560E+06   8.5901150E+05   1.0484626E+06   8.4935312E+05
   11.3850   1.0548208E+06   1.2487644E+06   1.0458881E+06   8.5895262E+05   1.0484702E+06   8.4940288E+05
   11.3900   1.0547748E+06   1.2487792E+06   1.0459214E+06   8.5889406E+05   1.0484769E+06   8.4945356E+05
   11.3950   1.0547289E+06   1.2487932E+06   1.0459558E+06   8.5883575E+05   1.0484825E+06   8.4950519E+05
   11.4000   1.0546829E+06   1.2488065E+06   1.0459913E+06   8.5877775E+05   1.0484872E+06   8.4955775E+05
   11.4050   1.0546369E+06   1.2488191E+06   1.0460279E+06   8.5872006E+05   1.0484909E+06   8.4961112E+05
   11.4100   1.0545910E+06   1.2488310E+06   1.0460658E+06   8.5866275E+05   1.0484937E+06   8.4966544E+05
   11.4150   1.0545450E+06   1.2488421E+06   1.0461046E+06   8.5860575E+05   1.0484956E+06   8.4972050E+05
   11.4200   1.0544989E+06   1.2488526E+06   1.0461446E+06   8.5854906E+05   1.0484964E+06   8.4977644E+05
   11.4250   1.0544529E+06   1.2488622E+06   1.0461857E+06   8.5849275E+05   1.0484965E+06   8.4983312E+05
   11.4300   1.0544069E+06   1.2488714E+06   1.0462278E+06   8.5843688E+05   1.0484956E+06   8.4989056E+05
   11.4350   1.0543608E+06   1.2488798E+06   1.0462711E+06   8.5838131E+05   1.0484939E+06   8.4994881E+05
   11.4400   1.0543146E+06   1.2488874E+06   1.0463154E+06   8.5832619E+05   1.0484912E+06   8.5000775E+05
   11.4450   1.0542685E+06   1.2488944E+06   1.0463608E+06   8.5827150E+05   1.0484878E+06   8.5006744E+05
   11.4500   1.0542222E+06   1.2489006E+06   1.0464073E+06   8.5821719E+05   1.0484835E+06   8.5012775E+05
   11.4550   1.0541761E+06   1.2489062E+06   1.0464548E+06   8.5816331E+05   1.0484784E+06   8.5018881E+05
   11.4600   1.0541299E+06   1.2489111E+06   1.0465034E+06   8.5810988E+05   1.0484725E+06   8.5025050E+05
   11.4650   1.0540836E+06   1.2489154E+06   1.0465529E+06   8.5805681E+05   1.0484658E+06   8.5031281E+05
   11.4700   1.0540374E+06   1.2489189E+06   1.0466036E+06   8.5800431E+05   1.0484583E+06   8.5037581E+05
   11.4750   1.0539911E+06   1.2489218E+06   1.0466552E+06   8.5795219E+05   1.0484500E+06   8.5043938E+05
   11.4800   1.0539448E+06   1.2489240E+06   1.0467078E+06   8.5790056E+05   1.0484410E+06   8.5050356E+05
   11.4850   1.0538985E+06   1.2489255E+06   1.0467613E+06   8.5784938E+05   1.0484312E+06   8.5056838E+05
   11.4900   1.0538522E+06   1.2489264E+06   1.0468159E+06   8.5779869E+05   1.0484208E+06   8.5063369E+05
   11.4950   1.0538060E+06   1.2489266E+06   1.0468713E+06   8.5774844E+05   1.0484095E+06   8.5069962E+05
   11.5000   1.0537599E+06   1.2489262E+06   1.0469277E+06   8.5769875E+05   1.0483976E+06   8.5076606E+05
   11.5050   1.0537136E+06   1.2489251E+06   1.0469851E+06   8.5764950E+05   1.0483849E+06   8.5083312E+05
   11.5100   1.0536675E+06   1.2489234E+06   1.0470432E+06   8.5760069E+05   1.0483716E+06   8.5090062E+05
   11.5150   1.0536214E+06   1.2489210E+06   1.0471023E+06   8.5755244E+05   1.0483577E+06   8.5096869E+05
   11.5200   1.0535754E+06   1.2489179E+06   1.0471622E+06   8.5750462E+05   1.0483431E+06   8.5103725E+05
   11.5250   1.0535294E+06   1.2489142E+06   1.0472229E+06   8.5745738E+05   1.0483278E+06   8.5110631E+05
   11.5300   1.0534835E+06   1.2489100E+06   1.0472845E+06   8.5741056E+05   1.0483118E+06   8.5117581E+05
   11.5350   1.0534376E+06   1.2489051E+06   1.0473468E+06   8.5736425E+05   1.0482952E+06   8.5124588E+05
   11.5400   1.0533919E+06   1.2488995E+06   1.0474099E+06   8.5731850E+05   1.0482781E+06   8.5131638E+05
   11.5450   1.0533462E+06   1.2488935E+06   1.0474738E+06   8.5727319E+05   1.0482603E+06   8.5138731E+05
   11.5500   1.0533008E+06   1.2488868E+06   1.0475382E+06   8.5722838E+05   1.0482420E+06   8.5145875E+05
   11.5550   1.0532552E+06   1.2488795E+06   1.0476034E+06   8.5718400E+05   1.0482231E+06   8.5153062E+05
   11.5600   1.0532100E+06   1.2488718E+06   1.0476693E+06   8.5714019E+05   1.0482036E+06   8.5160294E+05
   11.5650   1.0531649E+06   1.2488635E+06   1.0477358E+06   8.5709681E+05   1.0481835E+06   8.5167575E+05
   11.5700   1.0531199E+06   1.2488546E+06   1.0478028E+06   8.5705394E+05   1.0481629E+06   8.5174894E+05
   11.5750   1.0530750E+06   1.2488452E+06   1.0478704E+06   8.5701156E+05   1.0481418E+06   8.5182256E+05
   11.5800   1.0530302E+06   1.2488355E+06   1.0479386E+06   8.5696962E+05   1.0481201E+06   8.5189656E+05
   11.5850   1.0529858E+06   1.2488252E+06   1.0480072E+06   8.5692819E+05   1.0480979E+06   8.5197100E+05
   11.5900   1.0529414E+06   1.2488145E+06   1.0480763E+06   8.5688725E+05   1.0480753E+06   8.5204588E+05
   11.5950   1.0528971E+06   1.2488034E+06   1.0481459E+06   8.5684669E+05   1.0480522E+06   8.5212112E+05
   11.6000   1.0528531E+06   1.2487919E+06   1.0482158E+06   8.5680662E+05   1.0480286E+06   8.5219675E+05
   11.6050   1.0528092E+06   1.2487800E+06   1.0482861E+06   8.5676700E+05   1.0480045E+06   8.5227281E+05
   11.6100   1.0527656E+06   1.2487678E+06   1.0483568E+06   8.5672781E+05   1.0479800E+06   8.5234919E+05
   11.6150   1.0527222E+06   1.2487552E+06   1.0484276E+06   8.5668906E+05   1.0479551E+06   8.5242600E+05
   11.6200   1.0526790E+06   1.2487425E+06   1.0484988E+06   8.5665075E+05   1.0479298E+06   8.5250312E+05
   11.6250   1.0526360E+06   1.2487294E+06   1.0485702E+06   8.5661288E+05   1.0479040E+06   8.5258069E+05
   11.6300   1.0525932E+06   1.2487160E+06   1.0486419E+06   8.5657538E+05   1.0478779E+06   8.5265856E+05
   11.6350   1.0525508E+06   1.2487024E+06   1.0487136E+06   8.5653831E+05   1.0478514E+06   8.5273675E+05
   11.6400   1.0525084E+06   1.2486886E+06   1.0487855E+06   8.5650162E+05   1.0478246E+06   8.5281538E+05
   11.6450   1.0524664E+06   1.2486748E+06   1.0488574E+06   8.5646531E+05   1.0477973E+06   8.5289425E+05
   11.6500   1.0524246E+06   1.2486606E+06   1.0489295E+06   8.5642944E+05   1.0477698E+06   8.5297350E+05
   11.6550   1.0523831E+06   1.2486464E+06   1.0490015E+06   8.5639388E+05   1.0477419E+06   8.5305306E+05
   11.6600   1.0523419E+06   1.2486320E+06   1.0490735E+06   8.5635869E+05   1.0477138E+06   8.5313294E+05
   11.6650   1.0523010E+06   1.2486176E+06   1.0491455E+06   8.5632388E+05   1.0476852E+06   8.5321312E+05
   11.6700   1.0522604E+06   1.2486031E+06   1.0492174E+06   8.5628944E+05   1.0476565E+06   8.5329356E+05
   11.6750   1.0522200E+06   1.2485886E+06   1.0492891E+06   8.5625531E+05   1.0476275E+06   8.5337438E+05
   11.6800   1.0521800E+06   1.2485741E+06   1.0493609E+06   8.5622150E+05   1.0475982E+06   8.5345538E+05
   11.6850   1.0521404E+06   1.2485595E+06   1.0494324E+06   8.5618806E+05   1.0475687E+06   8.5353675E+05
   11.6900   1.0521010E+06   1.2485450E+06   1.0495036E+06   8.5615488E+05   1.0475389E+06   8.5361831E+05
   11.6950   1.0520620E+06   1.2485305E+06   1.0495746E+06   8.5612206E+05   1.0475090E+06   8.5370019E+05
   11.7000   1.0520234E+06   1.2485160E+06   1.0496455E+06   8.5608956E+05   1.0474788E+06   8.5378225E+05
   11.7050   1.0519851E+06   1.2485016E+06   1.0497160E+06   8.5605731E+05   1.0474484E+06   8.5386462E+05
   11.7100   1.0519474E+06   1.2484872E+06   1.0497862E+06   8.5602538E+05   1.0474179E+06   8.5394712E+05
   11.7150   1.0519099E+06   1.2484730E+06   1.0498561E+06   8.5599375E+05   1.0473872E+06   8.5402994E+05
   11.7200   1.0518728E+06   1.2484588E+06   1.0499256E+06   8.5596238E+05   1.0473562E+06   8.5411288E+05
   11.7250   1.0518361E+06   1.2484448E+06   1.0499949E+06   8.5593131E+05   1.0473252E+06   8.5419606E+05
   11.7300   1.0518000E+06   1.2484308E+06   1.0500636E+06   8.5590050E+05   1.0472941E+06   8.5427938E+05
   11.7350   1.0517642E+06   1.2484169E+06   1.0501320E+06   8.5587000E+05   1.0472628E+06   8.5436294E+05
   11.7400   1.0517289E+06   1.2484032E+06   1.0501999E+06   8.5583969E+05   1.0472314E+06   8.5444656E+05
   11.7450   1.0516941E+06   1.2483896E+06   1.0502674E+06   8.5580969E+05   1.0471998E+06   8.5453038E+05
   11.7500   1.0516598E+06   1.2483762E+06   1.0503342E+06   8.5577994E+05   1.0471682E+06   8.5461431E+05
   11.7550   1.0516259E+06   1.2483630E+06   1.0504008E+06   8.5575044E+05   1.0471365E+06   8.5469838E+05
   11.7600   1.0515925E+06   1.2483498E+06   1.0504668E+06   8.5572125E+05   1.0471048E+06   8.5478250E+05
   11.7650   1.0515598E+06   1.2483369E+06   1.0505322E+06   8.5569225E+05   1.0470729E+06   8.5486675E+05
   11.7700   1.0515274E+06   1.2483240E+06   1.0505971E+06   8.5566350E+05   1.0470410E+06   8.5495100E+05
   11.7750   1.0514956E+06   1.2483114E+06   1.0506615E+06   8.5563500E+05   1.0470091E+06   8.5503531E+05
   11.7800   1.0514644E+06   1.2482990E+06   1.0507252E+06   8.5560681E+05   1.0469771E+06   8.5511969E+05
   11.7850   1.0514338E+06   1.2482866E+06   1.0507884E+06   8.5557881E+05   1.0469451E+06   8.5520406E+05
   11.7900   1.0514036E+06   1.2482746E+06   1.0508510E+06   8.5555106E+05   1.0469131E+06   8.5528844E+05
   11.7950   1.0513740E+06   1.2482628E+06   1.0509130E+06   8.5552356E+05   1.0468811E+06   8.5537275E+05
   11.8000   1.0513450E+06   1.2482510E+06   1.0509744E+06   8.5549638E+05   1.0468491E+06   8.5545700E+05
   11.8050   1.0513166E+06   1.2482395E+06   1.0510350E+06   8.5546938E+05   1.0468172E+06   8.5554125E+05
   11.8100   1.0512888E+06   1.2482282E+06   1.0510951E+06   8.5544262E+05   1.0467853E+06   8.5562538E+05
   11.8150   1.0512616E+06   1.2482172E+06   1.0511545E+06   8.5541612E+05   1.0467534E+06   8.5570938E+05
   11.8200   1.0512350E+06   1.2482064E+06   1.0512134E+06   8.5538988E+05   1.0467217E+06   8.5579319E+05
   11.8250   1.0512089E+06   1.2481958E+06   1.0512714E+06   8.5536394E+05   1.0466900E+06   8.5587688E+05
   11.8300   1.0511835E+06   1.2481854E+06   1.0513289E+06   8.5533819E+05   1.0466584E+06   8.5596038E+05
   11.8350   1.0511586E+06   1.2481754E+06   1.0513855E+06   8.5531275E+05   1.0466269E+06   8.5604369E+05
   11.8400   1.0511344E+06   1.2481655E+06   1.0514416E+06   8.5528750E+05   1.0465956E+06   8.5612675E+05
   11.8450   1.0511106E+06   1.2481560E+06   1.0514969E+06   8.5526256E+05   1.0465644E+06   8.5620950E+05
   11.8500   1.0510876E+06   1.2481468E+06   1.0515515E+06   8.5523788E+05   1.0465334E+06   8.5629200E+05
   11.8550   1.0510651E+06   1.2481378E+06   1.0516055E+06   8.5521344E+05   1.0465026E+06   8.5637412E+05
   11.8600   1.0510431E+06   1.2481290E+06   1.0516586E+06   8.5518925E+05   1.0464719E+06   8.5645594E+05
   11.8650   1.0510219E+06   1.2481208E+06   1.0517111E+06   8.5516538E+05   1.0464416E+06   8.5653731E+05
   11.8700   1.0510011E+06   1.2481126E+06   1.0517629E+06   8.5514175E+05   1.0464114E+06   8.5661831E+05
   11.8750   1.0509809E+06   1.2481050E+06   1.0518139E+06   8.5511838E+05   1.0463816E+06   8.5669888E+05
   11.8800   1.0509612E+06   1.2480976E+06   1.0518641E+06   8.5509525E+05   1.0463519E+06   8.5677894E+05
   11.8850   1.0509422E+06   1.2480906E+06   1.0519136E+06   8.5507244E+05   1.0463227E+06   8.5685850E+05
   11.8900   1.0509238E+06   1.2480840E+06   1.0519624E+06   8.5504988E+05   1.0462938E+06   8.5693756E+05
   11.8950   1.0509058E+06   1.2480778E+06   1.0520104E+06   8.5502762E+05   1.0462652E+06   8.5701600E+05
   11.9000   1.0508884E+06   1.2480719E+06   1.0520576E+06   8.5500562E+05   1.0462370E+06   8.5709381E+05
   11.9050   1.0508715E+06   1.2480665E+06   1.0521042E+06   8.5498388E+05   1.0462092E+06   8.5717100E+05
   11.9100   1.0508551E+06   1.2480614E+06   1.0521500E+06   8.5496250E+05   1.0461819E+06   8.5724756E+05
   11.9150   1.0508392E+06   1.2480568E+06   1.0521950E+06   8.5494131E+05   1.0461550E+06   8.5732338E+05
   11.9200   1.0508239E+06   1.2480526E+06   1.0522392E+06   8.5492050E+05   1.0461286E+06   8.5739850E+05
   11.9250   1.0508091E+06   1.2480489E+06   1.0522828E+06   8.5489988E+05   1.0461026E+06   8.5747281E+05
   11.9300   1.0507948E+06   1.2480455E+06   1.0523255E+06   8.5487962E+05   1.0460772E+06   8.5754631E+05
   11.9350   1.0507809E+06   1.2480426E+06   1.0523676E+06   8.5485962E+05   1.0460524E+06   8.5761900E+05
   11.9400   1.0507675E+06   1.2480402E+06   1.0524089E+06   8.5484000E+05   1.0460281E+06   8.5769081E+05
   11.9450   1.0507545E+06   1.2480384E+06   1.0524494E+06   8.5482062E+05   1.0460044E+06   8.5776175E+05
   11.9500   1.0507421E+06   1.2480369E+06   1.0524891E+06   8.5480156E+05   1.0459814E+06   8.5783169E+05
   11.9550   1.0507301E+06   1.2480359E+06   1.0525281E+06   8.5478275E+05   1.0459590E+06   8.5790069E+05
   11.9600   1.0507186E+06   1.2480354E+06   1.0525664E+06   8.5476431E+05   1.0459372E+06   8.5796875E+05
   11.9650   1.0507075E+06   1.2480354E+06   1.0526039E+06   8.5474619E+05   1.0459162E+06   8.5803575E+05
   11.9700   1.0506969E+06   1.2480358E+06   1.0526406E+06   8.5472844E+05   1.0458958E+06   8.5810162E+05
   11.9750   1.0506866E+06   1.2480366E+06   1.0526768E+06   8.5471094E+05   1.0458761E+06   8.5816650E+05
   11.9800   1.0506769E+06   1.2480381E+06   1.0527120E+06   8.5469381E+05   1.0458572E+06   8.5823025E+05
   11.9850   1.0506675E+06   1.2480400E+06   1.0527465E+06   8.5467700E+05   1.0458391E+06   8.5829281E+05
   11.9900   1.0506585E+06   1.2480424E+06   1.0527804E+06   8.5466056E+05   1.0458218E+06   8.5835425E+05
   11.9950   1.0506500E+06   1.2480452E+06   1.0528135E+06   8.5464444E+05   1.0458052E+06   8.5841444E+05
   12.0000   1.0506419E+06   1.2480485E+06   1.0528458E+06   8.5462869E+05   1.0457894E+06   8.5847344E+05
   12.0050   1.0506341E+06   1.2480524E+06   1.0528774E+06   8.5461331E+05   1.0457744E+06   8.5853119E+05
   12.0100   1.0506269E+06   1.2480568E+06   1.0529084E+06   8.5459825E+05   1.0457604E+06   8.5858769E+05
   12.0150   1.0506199E+06   1.2480615E+06   1.0529385E+06   8.5458362E+05   1.0457471E+06   8.5864288E+05
