
These predictions were generated by MoorDyn (v2.0.02023-09-18) on 30-Sep-2024 at 16:57:35.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        ANCHTEN1        ANCHTEN2        ANCHTEN3
       (s)             (N)             (N)             (N)             (N)             (N)             (N)
    6.7300   9.7005469E+05   1.5716480E+06   9.5440112E+05   7.6878631E+05   1.3742779E+06   7.5239644E+05
    6.7350   9.7012112E+05   1.5715278E+06   9.5458281E+05   7.6887431E+05   1.3741954E+06   7.5252838E+05
    6.7400   9.7018844E+05   1.5714064E+06   9.5476656E+05   7.6896331E+05   1.3741105E+06   7.5266300E+05
    6.7450   9.7025662E+05   1.5712839E+06   9.5495231E+05   7.6905331E+05   1.3740232E+06   7.5280025E+05
    6.7500   9.7032575E+05   1.5711601E+06   9.5514000E+05   7.6914425E+05   1.3739338E+06   7.5294019E+05
    6.7550   9.7039594E+05   1.5710350E+06   9.5532969E+05   7.6923600E+05   1.3738418E+06   7.5308288E+05
    6.7600   9.7046725E+05   1.5709085E+06   9.5552131E+05   7.6932869E+05   1.3737474E+06   7.5322825E+05
    6.7650   9.7053969E+05   1.5707806E+06   9.5571475E+05   7.6942219E+05   1.3736506E+06   7.5337644E+05
    6.7700   9.7061344E+05   1.5706510E+06   9.5591012E+05   7.6951650E+05   1.3735512E+06   7.5352738E+05
    6.7750   9.7068856E+05   1.5705199E+06   9.5610731E+05   7.6961169E+05   1.3734492E+06   7.5368119E+05
    6.7800   9.7076512E+05   1.5703869E+06   9.5630625E+05   7.6970769E+05   1.3733448E+06   7.5383788E+05
    6.7850   9.7084319E+05   1.5702521E+06   9.5650700E+05   7.6980450E+05   1.3732375E+06   7.5399744E+05
    6.7900   9.7092281E+05   1.5701156E+06   9.5670950E+05   7.6990219E+05   1.3731275E+06   7.5415994E+05
    6.7950   9.7100419E+05   1.5699771E+06   9.5691356E+05   7.7000069E+05   1.3730148E+06   7.5432544E+05
    6.8000   9.7108731E+05   1.5698368E+06   9.5711931E+05   7.7010006E+05   1.3728991E+06   7.5449394E+05
    6.8050   9.7117231E+05   1.5696945E+06   9.5732656E+05   7.7020025E+05   1.3727806E+06   7.5466556E+05
    6.8100   9.7125906E+05   1.5695505E+06   9.5753512E+05   7.7030144E+05   1.3726592E+06   7.5484019E+05
    6.8150   9.7134775E+05   1.5694045E+06   9.5774506E+05   7.7040350E+05   1.3725349E+06   7.5501800E+05
    6.8200   9.7143838E+05   1.5692569E+06   9.5795631E+05   7.7050650E+05   1.3724075E+06   7.5519900E+05
    6.8250   9.7153106E+05   1.5691074E+06   9.5816875E+05   7.7061050E+05   1.3722770E+06   7.5538319E+05
    6.8300   9.7162581E+05   1.5689561E+06   9.5838225E+05   7.7071544E+05   1.3721436E+06   7.5557056E+05
    6.8350   9.7172269E+05   1.5688031E+06   9.5859688E+05   7.7082138E+05   1.3720070E+06   7.5576125E+05
    6.8400   9.7182175E+05   1.5686485E+06   9.5881238E+05   7.7092838E+05   1.3718675E+06   7.5595519E+05
    6.8450   9.7192300E+05   1.5684922E+06   9.5902881E+05   7.7103638E+05   1.3717248E+06   7.5615244E+05
    6.8500   9.7202656E+05   1.5683344E+06   9.5924600E+05   7.7114550E+05   1.3715790E+06   7.5635294E+05
    6.8550   9.7213231E+05   1.5681751E+06   9.5946388E+05   7.7125562E+05   1.3714301E+06   7.5655681E+05
    6.8600   9.7224031E+05   1.5680146E+06   9.5968238E+05   7.7136688E+05   1.3712782E+06   7.5676400E+05
    6.8650   9.7235062E+05   1.5678528E+06   9.5990144E+05   7.7147919E+05   1.3711234E+06   7.5697450E+05
    6.8700   9.7246312E+05   1.5676896E+06   9.6012094E+05   7.7159262E+05   1.3709655E+06   7.5718831E+05
    6.8750   9.7257794E+05   1.5675256E+06   9.6034075E+05   7.7170712E+05   1.3708048E+06   7.5740544E+05
    6.8800   9.7269494E+05   1.5673606E+06   9.6056094E+05   7.7182275E+05   1.3706411E+06   7.5762588E+05
    6.8850   9.7281412E+05   1.5671946E+06   9.6078125E+05   7.7193944E+05   1.3704746E+06   7.5784956E+05
    6.8900   9.7293544E+05   1.5670280E+06   9.6100181E+05   7.7205725E+05   1.3703054E+06   7.5807650E+05
    6.8950   9.7305888E+05   1.5668608E+06   9.6122244E+05   7.7217612E+05   1.3701334E+06   7.5830662E+05
    6.9000   9.7318444E+05   1.5666929E+06   9.6144312E+05   7.7229606E+05   1.3699589E+06   7.5853988E+05
    6.9050   9.7331200E+05   1.5665245E+06   9.6166381E+05   7.7241700E+05   1.3697818E+06   7.5877631E+05
    6.9100   9.7344150E+05   1.5663558E+06   9.6188450E+05   7.7253900E+05   1.3696022E+06   7.5901581E+05
    6.9150   9.7357294E+05   1.5661865E+06   9.6210519E+05   7.7266206E+05   1.3694204E+06   7.5925838E+05
    6.9200   9.7370619E+05   1.5660171E+06   9.6232581E+05   7.7278606E+05   1.3692362E+06   7.5950388E+05
    6.9250   9.7384125E+05   1.5658474E+06   9.6254638E+05   7.7291106E+05   1.3690499E+06   7.5975231E+05
    6.9300   9.7397812E+05   1.5656775E+06   9.6276694E+05   7.7303700E+05   1.3688614E+06   7.6000356E+05
    6.9350   9.7411656E+05   1.5655072E+06   9.6298744E+05   7.7316381E+05   1.3686710E+06   7.6025762E+05
    6.9400   9.7425669E+05   1.5653369E+06   9.6320800E+05   7.7329162E+05   1.3684786E+06   7.6051444E+05
    6.9450   9.7439838E+05   1.5651664E+06   9.6342856E+05   7.7342025E+05   1.3682844E+06   7.6077388E+05
    6.9500   9.7454156E+05   1.5649955E+06   9.6364919E+05   7.7354975E+05   1.3680884E+06   7.6103594E+05
    6.9550   9.7468612E+05   1.5648245E+06   9.6386994E+05   7.7368012E+05   1.3678908E+06   7.6130044E+05
    6.9600   9.7483212E+05   1.5646531E+06   9.6409088E+05   7.7381131E+05   1.3676915E+06   7.6156744E+05
    6.9650   9.7497950E+05   1.5644815E+06   9.6431200E+05   7.7394331E+05   1.3674908E+06   7.6183675E+05
    6.9700   9.7512819E+05   1.5643094E+06   9.6453338E+05   7.7407612E+05   1.3672885E+06   7.6210844E+05
    6.9750   9.7527812E+05   1.5641369E+06   9.6475519E+05   7.7420969E+05   1.3670849E+06   7.6238225E+05
    6.9800   9.7542925E+05   1.5639638E+06   9.6497738E+05   7.7434400E+05   1.3668799E+06   7.6265825E+05
    6.9850   9.7558169E+05   1.5637900E+06   9.6520000E+05   7.7447912E+05   1.3666736E+06   7.6293638E+05
    6.9900   9.7573519E+05   1.5636156E+06   9.6542312E+05   7.7461500E+05   1.3664661E+06   7.6321644E+05
    6.9950   9.7588994E+05   1.5634402E+06   9.6564694E+05   7.7475162E+05   1.3662574E+06   7.6349844E+05
    7.0000   9.7604581E+05   1.5632641E+06   9.6587131E+05   7.7488900E+05   1.3660475E+06   7.6378225E+05
    7.0050   9.7620275E+05   1.5630870E+06   9.6609644E+05   7.7502719E+05   1.3658364E+06   7.6406794E+05
    7.0100   9.7636062E+05   1.5629090E+06   9.6632206E+05   7.7516612E+05   1.3656241E+06   7.6435525E+05
    7.0150   9.7651956E+05   1.5627299E+06   9.6654850E+05   7.7530581E+05   1.3654109E+06   7.6464425E+05
    7.0200   9.7667950E+05   1.5625495E+06   9.6677569E+05   7.7544638E+05   1.3651964E+06   7.6493488E+05
    7.0250   9.7684038E+05   1.5623680E+06   9.6700369E+05   7.7558775E+05   1.3649808E+06   7.6522694E+05
    7.0300   9.7700238E+05   1.5621851E+06   9.6723244E+05   7.7572994E+05   1.3647641E+06   7.6552050E+05
    7.0350   9.7716531E+05   1.5620008E+06   9.6746212E+05   7.7587300E+05   1.3645464E+06   7.6581538E+05
    7.0400   9.7732919E+05   1.5618150E+06   9.6769262E+05   7.7601694E+05   1.3643275E+06   7.6611156E+05
    7.0450   9.7749412E+05   1.5616276E+06   9.6792400E+05   7.7616181E+05   1.3641075E+06   7.6640900E+05
    7.0500   9.7766006E+05   1.5614388E+06   9.6815631E+05   7.7630769E+05   1.3638865E+06   7.6670762E+05
    7.0550   9.7782688E+05   1.5612481E+06   9.6838950E+05   7.7645450E+05   1.3636642E+06   7.6700731E+05
    7.0600   9.7799475E+05   1.5610560E+06   9.6862362E+05   7.7660231E+05   1.3634409E+06   7.6730800E+05
    7.0650   9.7816350E+05   1.5608620E+06   9.6885862E+05   7.7675119E+05   1.3632164E+06   7.6760969E+05
    7.0700   9.7833312E+05   1.5606665E+06   9.6909456E+05   7.7690112E+05   1.3629908E+06   7.6791225E+05
    7.0750   9.7850362E+05   1.5604694E+06   9.6933125E+05   7.7705219E+05   1.3627640E+06   7.6821556E+05
    7.0800   9.7867500E+05   1.5602705E+06   9.6956888E+05   7.7720438E+05   1.3625360E+06   7.6851962E+05
    7.0850   9.7884712E+05   1.5600700E+06   9.6980731E+05   7.7735781E+05   1.3623070E+06   7.6882438E+05
    7.0900   9.7901994E+05   1.5598681E+06   9.7004650E+05   7.7751238E+05   1.3620768E+06   7.6912969E+05
    7.0950   9.7919344E+05   1.5596646E+06   9.7028650E+05   7.7766819E+05   1.3618454E+06   7.6943544E+05
    7.1000   9.7936750E+05   1.5594598E+06   9.7052725E+05   7.7782531E+05   1.3616130E+06   7.6974162E+05
    7.1050   9.7954206E+05   1.5592536E+06   9.7076875E+05   7.7798369E+05   1.3613795E+06   7.7004812E+05
    7.1100   9.7971700E+05   1.5590462E+06   9.7101088E+05   7.7814338E+05   1.3611449E+06   7.7035494E+05
    7.1150   9.7989231E+05   1.5588378E+06   9.7125362E+05   7.7830444E+05   1.3609092E+06   7.7066181E+05
    7.1200   9.8006788E+05   1.5586282E+06   9.7149700E+05   7.7846681E+05   1.3606726E+06   7.7096881E+05
    7.1250   9.8024356E+05   1.5584179E+06   9.7174100E+05   7.7863056E+05   1.3604351E+06   7.7127575E+05
    7.1300   9.8041925E+05   1.5582066E+06   9.7198556E+05   7.7879569E+05   1.3601966E+06   7.7158256E+05
    7.1350   9.8059488E+05   1.5579949E+06   9.7223069E+05   7.7896219E+05   1.3599572E+06   7.7188919E+05
    7.1400   9.8077038E+05   1.5577824E+06   9.7247625E+05   7.7913006E+05   1.3597170E+06   7.7219556E+05
    7.1450   9.8094556E+05   1.5575696E+06   9.7272231E+05   7.7929938E+05   1.3594761E+06   7.7250156E+05
    7.1500   9.8112044E+05   1.5573566E+06   9.7296881E+05   7.7947000E+05   1.3592345E+06   7.7280706E+05
    7.1550   9.8129481E+05   1.5571432E+06   9.7321581E+05   7.7964206E+05   1.3589922E+06   7.7311206E+05
    7.1600   9.8146862E+05   1.5569300E+06   9.7346312E+05   7.7981544E+05   1.3587494E+06   7.7341638E+05
    7.1650   9.8164181E+05   1.5567166E+06   9.7371094E+05   7.7999019E+05   1.3585060E+06   7.7372006E+05
    7.1700   9.8181431E+05   1.5565035E+06   9.7395906E+05   7.8016631E+05   1.3582622E+06   7.7402288E+05
    7.1750   9.8198600E+05   1.5562906E+06   9.7420756E+05   7.8034375E+05   1.3580181E+06   7.7432488E+05
    7.1800   9.8215694E+05   1.5560779E+06   9.7445638E+05   7.8052244E+05   1.3577736E+06   7.7462594E+05
    7.1850   9.8232694E+05   1.5558656E+06   9.7470556E+05   7.8070238E+05   1.3575290E+06   7.7492600E+05
    7.1900   9.8249600E+05   1.5556536E+06   9.7495506E+05   7.8088362E+05   1.3572841E+06   7.7522500E+05
    7.1950   9.8266412E+05   1.5554422E+06   9.7520488E+05   7.8106600E+05   1.3570391E+06   7.7552288E+05
    7.2000   9.8283138E+05   1.5552314E+06   9.7545500E+05   7.8124956E+05   1.3567941E+06   7.7581956E+05
    7.2050   9.8299756E+05   1.5550209E+06   9.7570544E+05   7.8143431E+05   1.3565491E+06   7.7611500E+05
    7.2100   9.8316262E+05   1.5548112E+06   9.7595588E+05   7.8162012E+05   1.3563042E+06   7.7640919E+05
    7.2150   9.8332669E+05   1.5546022E+06   9.7620662E+05   7.8180700E+05   1.3560594E+06   7.7670206E+05
    7.2200   9.8348975E+05   1.5543938E+06   9.7645750E+05   7.8199494E+05   1.3558148E+06   7.7699350E+05
    7.2250   9.8365188E+05   1.5541859E+06   9.7670850E+05   7.8218381E+05   1.3555702E+06   7.7728362E+05
    7.2300   9.8381306E+05   1.5539786E+06   9.7695975E+05   7.8237369E+05   1.3553260E+06   7.7757225E+05
    7.2350   9.8397344E+05   1.5537718E+06   9.7721106E+05   7.8256444E+05   1.3550821E+06   7.7785950E+05
    7.2400   9.8413294E+05   1.5535655E+06   9.7746250E+05   7.8275606E+05   1.3548384E+06   7.7814525E+05
    7.2450   9.8429175E+05   1.5533596E+06   9.7771412E+05   7.8294856E+05   1.3545950E+06   7.7842950E+05
    7.2500   9.8444994E+05   1.5531540E+06   9.7796581E+05   7.8314181E+05   1.3543520E+06   7.7871231E+05
    7.2550   9.8460750E+05   1.5529488E+06   9.7821756E+05   7.8333581E+05   1.3541094E+06   7.7899362E+05
    7.2600   9.8476456E+05   1.5527438E+06   9.7846944E+05   7.8353050E+05   1.3538669E+06   7.7927344E+05
    7.2650   9.8492125E+05   1.5525389E+06   9.7872138E+05   7.8372594E+05   1.3536249E+06   7.7955175E+05
    7.2700   9.8507756E+05   1.5523341E+06   9.7897338E+05   7.8392200E+05   1.3533831E+06   7.7982850E+05
    7.2750   9.8523369E+05   1.5521294E+06   9.7922544E+05   7.8411862E+05   1.3531418E+06   7.8010388E+05
    7.2800   9.8538956E+05   1.5519245E+06   9.7947750E+05   7.8431588E+05   1.3529006E+06   7.8037769E+05
    7.2850   9.8554538E+05   1.5517196E+06   9.7972962E+05   7.8451369E+05   1.3526599E+06   7.8065006E+05
    7.2900   9.8570112E+05   1.5515145E+06   9.7998169E+05   7.8471194E+05   1.3524192E+06   7.8092094E+05
    7.2950   9.8585694E+05   1.5513092E+06   9.8023369E+05   7.8491075E+05   1.3521789E+06   7.8119044E+05
    7.3000   9.8601281E+05   1.5511039E+06   9.8048562E+05   7.8510994E+05   1.3519389E+06   7.8145844E+05
    7.3050   9.8616875E+05   1.5508980E+06   9.8073750E+05   7.8530956E+05   1.3516989E+06   7.8172506E+05
    7.3100   9.8632494E+05   1.5506920E+06   9.8098919E+05   7.8550962E+05   1.3514591E+06   7.8199025E+05
    7.3150   9.8648131E+05   1.5504856E+06   9.8124069E+05   7.8571000E+05   1.3512196E+06   7.8225406E+05
    7.3200   9.8663794E+05   1.5502791E+06   9.8149194E+05   7.8591069E+05   1.3509801E+06   7.8251644E+05
    7.3250   9.8679475E+05   1.5500722E+06   9.8174294E+05   7.8611162E+05   1.3507408E+06   7.8277750E+05
    7.3300   9.8695181E+05   1.5498651E+06   9.8199362E+05   7.8631281E+05   1.3505015E+06   7.8303719E+05
    7.3350   9.8710912E+05   1.5496579E+06   9.8224388E+05   7.8651425E+05   1.3502624E+06   7.8329550E+05
    7.3400   9.8726669E+05   1.5494505E+06   9.8249375E+05   7.8671588E+05   1.3500232E+06   7.8355244E+05
    7.3450   9.8742444E+05   1.5492430E+06   9.8274300E+05   7.8691756E+05   1.3497841E+06   7.8380806E+05
    7.3500   9.8758231E+05   1.5490356E+06   9.8299169E+05   7.8711938E+05   1.3495452E+06   7.8406238E+05
    7.3550   9.8774044E+05   1.5488282E+06   9.8323969E+05   7.8732119E+05   1.3493062E+06   7.8431531E+05
    7.3600   9.8789862E+05   1.5486212E+06   9.8348688E+05   7.8752300E+05   1.3490675E+06   7.8456694E+05
    7.3650   9.8805694E+05   1.5484144E+06   9.8373325E+05   7.8772475E+05   1.3488288E+06   7.8481725E+05
    7.3700   9.8821525E+05   1.5482080E+06   9.8397862E+05   7.8792638E+05   1.3485901E+06   7.8506619E+05
    7.3750   9.8837356E+05   1.5480021E+06   9.8422300E+05   7.8812788E+05   1.3483518E+06   7.8531375E+05
    7.3800   9.8853181E+05   1.5477969E+06   9.8446619E+05   7.8832906E+05   1.3481135E+06   7.8556000E+05
    7.3850   9.8869006E+05   1.5475924E+06   9.8470819E+05   7.8853000E+05   1.3478755E+06   7.8580488E+05
    7.3900   9.8884812E+05   1.5473888E+06   9.8494875E+05   7.8873056E+05   1.3476376E+06   7.8604838E+05
    7.3950   9.8900606E+05   1.5471862E+06   9.8518788E+05   7.8893069E+05   1.3474002E+06   7.8629044E+05
    7.4000   9.8916375E+05   1.5469848E+06   9.8542538E+05   7.8913031E+05   1.3471631E+06   7.8653112E+05
    7.4050   9.8932119E+05   1.5467846E+06   9.8566125E+05   7.8932938E+05   1.3469265E+06   7.8677044E+05
    7.4100   9.8947819E+05   1.5465860E+06   9.8589506E+05   7.8952775E+05   1.3466904E+06   7.8700825E+05
    7.4150   9.8963481E+05   1.5463889E+06   9.8612694E+05   7.8972544E+05   1.3464549E+06   7.8724462E+05
    7.4200   9.8979106E+05   1.5461936E+06   9.8635669E+05   7.8992238E+05   1.3462199E+06   7.8747950E+05
    7.4250   9.8994681E+05   1.5460000E+06   9.8658419E+05   7.9011838E+05   1.3459856E+06   7.8771294E+05
    7.4300   9.9010212E+05   1.5458084E+06   9.8680938E+05   7.9031344E+05   1.3457522E+06   7.8794481E+05
    7.4350   9.9025694E+05   1.5456186E+06   9.8703212E+05   7.9050750E+05   1.3455196E+06   7.8817519E+05
    7.4400   9.9041138E+05   1.5454310E+06   9.8725238E+05   7.9070050E+05   1.3452880E+06   7.8840400E+05
    7.4450   9.9056531E+05   1.5452454E+06   9.8747006E+05   7.9089231E+05   1.3450572E+06   7.8863125E+05
    7.4500   9.9071881E+05   1.5450619E+06   9.8768506E+05   7.9108288E+05   1.3448278E+06   7.8885694E+05
    7.4550   9.9087188E+05   1.5448804E+06   9.8789744E+05   7.9127219E+05   1.3445992E+06   7.8908100E+05
    7.4600   9.9102456E+05   1.5447011E+06   9.8810700E+05   7.9146012E+05   1.3443721E+06   7.8930344E+05
    7.4650   9.9117694E+05   1.5445239E+06   9.8831369E+05   7.9164662E+05   1.3441461E+06   7.8952419E+05
    7.4700   9.9132894E+05   1.5443489E+06   9.8851762E+05   7.9183175E+05   1.3439216E+06   7.8974331E+05
    7.4750   9.9148062E+05   1.5441759E+06   9.8871862E+05   7.9201525E+05   1.3436985E+06   7.8996081E+05
    7.4800   9.9163212E+05   1.5440049E+06   9.8891675E+05   7.9219725E+05   1.3434768E+06   7.9017656E+05
    7.4850   9.9178338E+05   1.5438359E+06   9.8911200E+05   7.9237769E+05   1.3432565E+06   7.9039062E+05
    7.4900   9.9193444E+05   1.5436688E+06   9.8930431E+05   7.9255644E+05   1.3430379E+06   7.9060300E+05
    7.4950   9.9208538E+05   1.5435035E+06   9.8949375E+05   7.9273356E+05   1.3428208E+06   7.9081369E+05
    7.5000   9.9223625E+05   1.5433400E+06   9.8968038E+05   7.9290900E+05   1.3426054E+06   7.9102256E+05
    7.5050   9.9238712E+05   1.5431781E+06   9.8986412E+05   7.9308275E+05   1.3423915E+06   7.9122975E+05
    7.5100   9.9253794E+05   1.5430178E+06   9.9004506E+05   7.9325475E+05   1.3421794E+06   7.9143519E+05
    7.5150   9.9268881E+05   1.5428590E+06   9.9022325E+05   7.9342506E+05   1.3419689E+06   7.9163888E+05
    7.5200   9.9283975E+05   1.5427015E+06   9.9039875E+05   7.9359369E+05   1.3417601E+06   7.9184081E+05
    7.5250   9.9299075E+05   1.5425454E+06   9.9057150E+05   7.9376062E+05   1.3415530E+06   7.9204094E+05
    7.5300   9.9314188E+05   1.5423905E+06   9.9074169E+05   7.9392588E+05   1.3413476E+06   7.9223938E+05
    7.5350   9.9329319E+05   1.5422366E+06   9.9090925E+05   7.9408938E+05   1.3411439E+06   7.9243594E+05
    7.5400   9.9344462E+05   1.5420838E+06   9.9107425E+05   7.9425131E+05   1.3409418E+06   7.9263081E+05
    7.5450   9.9359625E+05   1.5419319E+06   9.9123675E+05   7.9441156E+05   1.3407414E+06   7.9282388E+05
    7.5500   9.9374806E+05   1.5417809E+06   9.9139681E+05   7.9457019E+05   1.3405426E+06   7.9301519E+05
    7.5550   9.9390000E+05   1.5416306E+06   9.9155450E+05   7.9472731E+05   1.3403455E+06   7.9320469E+05
    7.5600   9.9405206E+05   1.5414812E+06   9.9170975E+05   7.9488281E+05   1.3401499E+06   7.9339238E+05
    7.5650   9.9420431E+05   1.5413326E+06   9.9186262E+05   7.9503681E+05   1.3399560E+06   7.9357831E+05
    7.5700   9.9435662E+05   1.5411846E+06   9.9201319E+05   7.9518938E+05   1.3397636E+06   7.9376244E+05
    7.5750   9.9450906E+05   1.5410374E+06   9.9216138E+05   7.9534044E+05   1.3395728E+06   7.9394475E+05
    7.5800   9.9466156E+05   1.5408909E+06   9.9230731E+05   7.9549012E+05   1.3393835E+06   7.9412519E+05
    7.5850   9.9481400E+05   1.5407451E+06   9.9245088E+05   7.9563844E+05   1.3391958E+06   7.9430381E+05
    7.5900   9.9496644E+05   1.5406000E+06   9.9259212E+05   7.9578544E+05   1.3390094E+06   7.9448062E+05
    7.5950   9.9511881E+05   1.5404559E+06   9.9273106E+05   7.9593112E+05   1.3388246E+06   7.9465556E+05
    7.6000   9.9527100E+05   1.5403125E+06   9.9286762E+05   7.9607550E+05   1.3386414E+06   7.9482856E+05
    7.6050   9.9542294E+05   1.5401701E+06   9.9300181E+05   7.9621862E+05   1.3384595E+06   7.9499969E+05
    7.6100   9.9557438E+05   1.5400290E+06   9.9313325E+05   7.9636056E+05   1.3382792E+06   7.9516888E+05
    7.6150   9.9572550E+05   1.5398890E+06   9.9326225E+05   7.9650131E+05   1.3381004E+06   7.9533612E+05
    7.6200   9.9587600E+05   1.5397502E+06   9.9338856E+05   7.9664088E+05   1.3379231E+06   7.9550131E+05
    7.6250   9.9602594E+05   1.5396130E+06   9.9351219E+05   7.9677925E+05   1.3377474E+06   7.9566450E+05
    7.6300   9.9617519E+05   1.5394772E+06   9.9363306E+05   7.9691650E+05   1.3375731E+06   7.9582562E+05
    7.6350   9.9632362E+05   1.5393432E+06   9.9375119E+05   7.9705262E+05   1.3374005E+06   7.9598469E+05
    7.6400   9.9647119E+05   1.5392109E+06   9.9386638E+05   7.9718769E+05   1.3372295E+06   7.9614150E+05
    7.6450   9.9661781E+05   1.5390805E+06   9.9397869E+05   7.9732156E+05   1.3370601E+06   7.9629619E+05
    7.6500   9.9676344E+05   1.5389521E+06   9.9408806E+05   7.9745438E+05   1.3368925E+06   7.9644856E+05
    7.6550   9.9690794E+05   1.5388258E+06   9.9419444E+05   7.9758606E+05   1.3367266E+06   7.9659869E+05
    7.6600   9.9705125E+05   1.5387016E+06   9.9429775E+05   7.9771662E+05   1.3365625E+06   7.9674638E+05
    7.6650   9.9719331E+05   1.5385798E+06   9.9439800E+05   7.9784612E+05   1.3364002E+06   7.9689169E+05
    7.6700   9.9733394E+05   1.5384604E+06   9.9449506E+05   7.9797444E+05   1.3362400E+06   7.9703456E+05
    7.6750   9.9747319E+05   1.5383435E+06   9.9458906E+05   7.9810169E+05   1.3360816E+06   7.9717488E+05
    7.6800   9.9761094E+05   1.5382291E+06   9.9467988E+05   7.9822781E+05   1.3359254E+06   7.9731256E+05
    7.6850   9.9774712E+05   1.5381174E+06   9.9476750E+05   7.9835281E+05   1.3357711E+06   7.9744756E+05
    7.6900   9.9788162E+05   1.5380082E+06   9.9485200E+05   7.9847669E+05   1.3356191E+06   7.9757988E+05
    7.6950   9.9801444E+05   1.5379018E+06   9.9493344E+05   7.9859938E+05   1.3354694E+06   7.9770938E+05
    7.7000   9.9814544E+05   1.5377981E+06   9.9501169E+05   7.9872088E+05   1.3353220E+06   7.9783606E+05
    7.7050   9.9827462E+05   1.5376971E+06   9.9508688E+05   7.9884131E+05   1.3351769E+06   7.9795981E+05
    7.7100   9.9840194E+05   1.5375990E+06   9.9515906E+05   7.9896050E+05   1.3350341E+06   7.9808062E+05
    7.7150   9.9852738E+05   1.5375035E+06   9.9522825E+05   7.9907856E+05   1.3348940E+06   7.9819838E+05
    7.7200   9.9865081E+05   1.5374106E+06   9.9529450E+05   7.9919544E+05   1.3347562E+06   7.9831306E+05
    7.7250   9.9877219E+05   1.5373204E+06   9.9535800E+05   7.9931112E+05   1.3346212E+06   7.9842462E+05
    7.7300   9.9889162E+05   1.5372328E+06   9.9541869E+05   7.9942562E+05   1.3344888E+06   7.9853300E+05
    7.7350   9.9900894E+05   1.5371475E+06   9.9547675E+05   7.9953900E+05   1.3343589E+06   7.9863819E+05
    7.7400   9.9912425E+05   1.5370648E+06   9.9553219E+05   7.9965119E+05   1.3342318E+06   7.9874006E+05
    7.7450   9.9923744E+05   1.5369842E+06   9.9558525E+05   7.9976225E+05   1.3341072E+06   7.9883862E+05
    7.7500   9.9934856E+05   1.5369060E+06   9.9563588E+05   7.9987212E+05   1.3339855E+06   7.9893388E+05
    7.7550   9.9945762E+05   1.5368299E+06   9.9568425E+05   7.9998088E+05   1.3338665E+06   7.9902581E+05
    7.7600   9.9956462E+05   1.5367558E+06   9.9573044E+05   8.0008850E+05   1.3337501E+06   7.9911431E+05
    7.7650   9.9966950E+05   1.5366835E+06   9.9577462E+05   8.0019506E+05   1.3336366E+06   7.9919944E+05
    7.7700   9.9977238E+05   1.5366131E+06   9.9581681E+05   8.0030050E+05   1.3335258E+06   7.9928112E+05
    7.7750   9.9987312E+05   1.5365444E+06   9.9585712E+05   8.0040488E+05   1.3334176E+06   7.9935944E+05
    7.7800   9.9997188E+05   1.5364772E+06   9.9589569E+05   8.0050819E+05   1.3333122E+06   7.9943425E+05
    7.7850   1.0000686E+06   1.5364116E+06   9.9593256E+05   8.0061050E+05   1.3332094E+06   7.9950569E+05
    7.7900   1.0001634E+06   1.5363475E+06   9.9596781E+05   8.0071181E+05   1.3331092E+06   7.9957369E+05
    7.7950   1.0002562E+06   1.5362845E+06   9.9600150E+05   8.0081212E+05   1.3330118E+06   7.9963825E+05
    7.8000   1.0003470E+06   1.5362229E+06   9.9603375E+05   8.0091150E+05   1.3329168E+06   7.9969938E+05
    7.8050   1.0004359E+06   1.5361624E+06   9.9606450E+05   8.0100994E+05   1.3328244E+06   7.9975712E+05
    7.8100   1.0005228E+06   1.5361034E+06   9.9609362E+05   8.0110750E+05   1.3327344E+06   7.9981150E+05
    7.8150   1.0006078E+06   1.5360452E+06   9.9612138E+05   8.0120412E+05   1.3326469E+06   7.9986244E+05
    7.8200   1.0006908E+06   1.5359885E+06   9.9614756E+05   8.0129981E+05   1.3325619E+06   7.9991006E+05
    7.8250   1.0007718E+06   1.5359328E+06   9.9617238E+05   8.0139475E+05   1.3324791E+06   7.9995438E+05
    7.8300   1.0008510E+06   1.5358781E+06   9.9619569E+05   8.0148875E+05   1.3323988E+06   7.9999538E+05
    7.8350   1.0009283E+06   1.5358248E+06   9.9621750E+05   8.0158194E+05   1.3323208E+06   8.0003306E+05
    7.8400   1.0010038E+06   1.5357725E+06   9.9623788E+05   8.0167431E+05   1.3322449E+06   8.0006750E+05
    7.8450   1.0010774E+06   1.5357214E+06   9.9625662E+05   8.0176588E+05   1.3321714E+06   8.0009862E+05
    7.8500   1.0011492E+06   1.5356716E+06   9.9627388E+05   8.0185662E+05   1.3321000E+06   8.0012656E+05
    7.8550   1.0012191E+06   1.5356231E+06   9.9628944E+05   8.0194656E+05   1.3320308E+06   8.0015125E+05
    7.8600   1.0012872E+06   1.5355760E+06   9.9630338E+05   8.0203562E+05   1.3319638E+06   8.0017275E+05
    7.8650   1.0013535E+06   1.5355304E+06   9.9631556E+05   8.0212388E+05   1.3318989E+06   8.0019106E+05
    7.8700   1.0014180E+06   1.5354862E+06   9.9632600E+05   8.0221131E+05   1.3318362E+06   8.0020619E+05
    7.8750   1.0014806E+06   1.5354438E+06   9.9633450E+05   8.0229781E+05   1.3317756E+06   8.0021812E+05
